num_keys,load_factor,insert_16_20,find_16_20_100,find_16_20_50,find_16_20_0,insert_16_40,find_16_40_100,find_16_40_50,find_16_40_0,insert_16_60,find_16_60_100,find_16_60_50,find_16_60_0,insert_16_80,find_16_80_100,find_16_80_50,find_16_80_0,insert_32_20,find_32_20_100,find_32_20_50,find_32_20_0,insert_32_40,find_32_40_100,find_32_40_50,find_32_40_0,insert_32_60,find_32_60_100,find_32_60_50,find_32_60_0,insert_32_80,find_32_80_100,find_32_80_50,find_32_80_0,
51000000,0.9,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,837.368,1296.19,1076.76,1020.85,939.178,1495.38,1077.25,1020.81,1097.04,1829.43,1163.62,1020.82,1282.61,2265.16,1320.77,1020.82,
56000000,0.9,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,836.624,1294.61,1075.5,1019.63,938.159,1493.8,1076.17,1019.53,1096.06,1827.54,1162.22,1019.64,1280.9,2263.13,1319.39,1019.56,
61000000,0.9,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,835.761,1293.41,1074.45,1018.6,937.064,1492.4,1075.04,1018.62,1094.32,1825.75,1161.2,1018.56,1279.3,2261.41,1318.25,1018.63,
66000000,0.9,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,835.084,1292.36,1073.46,1017.64,936.237,1491.29,1074.13,1017.72,1093.22,1824.62,1160.21,1017.65,1277.93,2259.69,1317.26,1017.69,
71000000,0.9,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,834.476,1291.5,1072.78,1017,935.745,1490.23,1073.38,1017.03,1092.42,1823.14,1159.43,1017.05,1276.89,2258.41,1316.17,1016.99,
76000000,0.9,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,833.982,1290.78,1072.04,1016.31,935.08,1489.49,1072.73,1016.36,1091.74,1822.34,1158.7,1016.38,1275.8,2257.25,1315.61,1016.32,
81000000,0.9,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,833.653,1290.16,1071.5,1015.7,934.551,1488.85,1072.12,1015.82,1091.17,1821.59,1158.19,1015.83,1275.14,2255.88,1314.94,1015.83,
86000000,0.9,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,-86,833.186,1289.41,1071.07,1015.33,934.052,1488.1,1071.6,1015.24,1090.63,1820.66,1157.5,1015.33,1274.21,2255.05,1314.29,1015.34,
91000000,0.9,-91,-91,-91,-91,-91,-91,-91,-91,-91,-91,-91,-91,-91,-91,-91,-91,832.732,1289.05,1070.54,1014.82,933.634,1487.56,1071.18,1014.78,1089.99,1820.15,1157.16,1014.84,1273.38,2254.64,1313.8,1014.89,
96000000,0.9,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,-96,832.484,1288.52,1070.12,1014.42,933.253,1486.93,1070.66,1014.44,1089.4,1819.5,1156.63,1014.45,1272.96,2254.01,1313.24,1014.41,
